date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:07:28	33650/33650	---M-Z	200	added ('OK')	application/javascript	etag:%2246964-8372-50ae0867f6040%22	http://demo.yosoftware.com/html/berg/js/main.js	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/js/main.js	(from http://demo.yosoftware.com/html/berg/index.html)
21:07:32	29455/29455	---MC-	200	added ('OK')	text/javascript	date:Thu,%2002%20Mar%202017%2000:20:42%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/ducan2/www.google-analytics.com/analytics.js	(from http://demo.yosoftware.com/html/berg/index.html)
21:07:33	141564/141564	---M--	200	added ('OK')	text/html	etag:%225a514-228fc-500e545f8d740%22	http://demo.yosoftware.com/html/berg/fonts/font-awesome-4.1.0/fontawesome-webfont.ttf?v=4.1.0	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/fonts/font-awesome-4.1.0/fontawesome-webfont862f.html	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:07:34	253487/253487	---M-Z	200	added ('OK')	image/svg+xml	etag:%225a515-3de2f-500e545f8d740%22	http://demo.yosoftware.com/html/berg/fonts/font-awesome-4.1.0/fontawesome-webfont.svg?v=4.1.0	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/fonts/font-awesome-4.1.0/fontawesome-webfont862f.svg	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:07:41	72449/72449	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a512-11b01-500e545f8d740%22	http://demo.yosoftware.com/html/berg/fonts/font-awesome-4.1.0/fontawesome-webfont.eot?v=4.1.0	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/fonts/font-awesome-4.1.0/fontawesome-webfont862f.eot	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:07:41	35514/35514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e962-8aba-500e545f8d740%22	http://demo.yosoftware.com/html/berg/fonts/simple-line-icons/fonts/Simple-Line-Icons.eot	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/fonts/simple-line-icons/fonts/Simple-Line-Icons.eot	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:07:41	72449/72449	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a512-11b01-500e545f8d740%22	http://demo.yosoftware.com/html/berg/fonts/font-awesome-4.1.0/fontawesome-webfont.eot?	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/fonts/font-awesome-4.1.0/fontawesome-webfontd41d.eot	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:07:42	83760/83760	---M--	200	added ('OK')	application/x-font-woff	etag:%225a513-14730-500e545f8d740%22	http://demo.yosoftware.com/html/berg/fonts/font-awesome-4.1.0/fontawesome-webfont.woff?v=4.1.0	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/fonts/font-awesome-4.1.0/fontawesome-webfont862f.woff	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:07:42	2344/2344	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e956-928-500e545f8d740%22	http://demo.yosoftware.com/html/berg/fonts/fontello-arrows/font/fontello.eot?78857928	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/fonts/fontello-arrows/font/fontello222d.eot	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:07:43	1372/1372	---M--	200	added ('OK')	application/x-font-woff	etag:%225e954-55c-500e545f8d740%22	http://demo.yosoftware.com/html/berg/fonts/fontello-arrows/font/fontello.woff?78857928	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/fonts/fontello-arrows/font/fontello222d.woff	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:07:43	2176/2176	---M--	200	added ('OK')	text/html	etag:%225e955-880-500e545f8d740%22	http://demo.yosoftware.com/html/berg/fonts/fontello-arrows/font/fontello.ttf?78857928	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/fonts/fontello-arrows/font/fontello222d.html	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:07:43	2167/2167	---M-Z	200	added ('OK')	image/svg+xml	etag:%225e957-877-500e545f8d740%22	http://demo.yosoftware.com/html/berg/fonts/fontello-arrows/font/fontello.svg?78857928	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/fonts/fontello-arrows/font/fontello222d.svg	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:08:39	348052/348052	---M--	200	added ('OK')	image/jpeg	etag:%2250458-54f94-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/menu-bg.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/menu-bg.jpg	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:08:40	2802/2802	---M--	200	added ('OK')	image/png	etag:%224e43a-af2-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/overlay.png	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/overlay.png	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:08:41	4976/4976	---M--	200	added ('OK')	image/png	etag:%224e437-1370-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/owl.video.play.png	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/owl.video.play.png	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:08:47	395103/395103	---M--	200	added ('OK')	image/jpeg	etag:%225045a-6075f-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/blog-bg.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/blog-bg.jpg	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:08:52	462015/462015	---M--	200	added ('OK')	image/jpeg	etag:%225045f-70cbf-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/wall.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/wall.jpg	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:09:53	799448/799448	---M--	200	added ('OK')	image/jpeg	etag:%225045b-c32d8-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/shop-bg.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/shop-bg.jpg	(from http://demo.yosoftware.com/html/berg/css/custom.css)
21:09:55	7903/7903	---M--	200	added ('OK')	image/png	etag:%224e430-1edf-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/logo18.png	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/logo18.png	(from http://demo.yosoftware.com/html/berg/index5.html)
21:09:56	3522/3522	---M--	200	added ('OK')	image/png	etag:%224e439-dc2-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/placeholder2.png	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/placeholder2.png	(from http://demo.yosoftware.com/html/berg/blog.html)
21:09:56	2409/2409	---M-Z	200	added ('OK')	text/html	etag:%224696c-969-500e545f8d740%22	http://demo.yosoftware.com/html/berg/blog-content-2.html	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/blog-content-2.html	(from http://demo.yosoftware.com/html/berg/blog.html)
21:10:13	103738/103738	---M--	200	added ('OK')	image/jpeg	etag:%225044d-1953a-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/blog/blog3.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/blog/blog3.jpg	(from http://demo.yosoftware.com/html/berg/post.html)
21:10:23	59888/59888	---M--	200	added ('OK')	image/jpeg	etag:%225043f-e9f0-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/blog/post-3.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/blog/post-3.jpg	(from http://demo.yosoftware.com/html/berg/post.html)
21:10:29	35151/35151	---M--	200	added ('OK')	image/jpeg	etag:%225044f-894f-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/blog/post5.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/blog/post5.jpg	(from http://demo.yosoftware.com/html/berg/post.html)
21:10:31	4424/4424	---M--	200	added ('OK')	image/jpeg	etag:%2250447-1148-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/blog/comment2.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/blog/comment2.jpg	(from http://demo.yosoftware.com/html/berg/post.html)
21:10:32	4698/4698	---M--	200	added ('OK')	image/jpeg	etag:%225043d-125a-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/blog/comment3.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/blog/comment3.jpg	(from http://demo.yosoftware.com/html/berg/post.html)
21:10:49	731957/731957	---M--	200	added ('OK')	image/jpeg	etag:%2250456-b2b35-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/splash3.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/splash3.jpg	(from http://demo.yosoftware.com/html/berg/index2.html)
21:11:01	69479/69479	---M--	200	added ('OK')	image/jpeg	etag:%225043c-10f67-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/blog/post-7.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/blog/post-7.jpg	(from http://demo.yosoftware.com/html/berg/post2.html)
21:11:10	48198/48198	---M--	200	added ('OK')	image/jpeg	etag:%2250445-bc46-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/blog/post6.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/blog/post6.jpg	(from http://demo.yosoftware.com/html/berg/post2.html)
21:11:23	317544/317544	---M--	200	added ('OK')	image/jpeg	etag:%2250453-4d868-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/post.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/post.jpg	(from http://demo.yosoftware.com/html/berg/post2.html)
21:11:39	96418/96418	---M--	200	added ('OK')	image/jpeg	etag:%225045e-178a2-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/restaurant-bg3.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/restaurant-bg3.jpg	(from http://demo.yosoftware.com/html/berg/restaurant.html)
21:11:47	52195/52195	---M--	200	added ('OK')	image/jpeg	etag:%225042b-cbe3-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/1.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/1.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:11:56	50684/50684	---M--	200	added ('OK')	image/jpeg	etag:%2250430-c5fc-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/22.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/22.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:01	24214/24214	---M--	200	added ('OK')	image/jpeg	etag:%2250420-5e96-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/28.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/28.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:03	333617/333617	---M--	200	added ('OK')	image/jpeg	etag:%2250461-51731-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/restaurant-bg2.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/restaurant-bg2.jpg	(from http://demo.yosoftware.com/html/berg/restaurant.html)
21:12:07	37445/37445	---M--	200	added ('OK')	image/jpeg	etag:%2250431-9245-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/32.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/32.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:07	20079/20079	---M--	200	added ('OK')	image/jpeg	etag:%225041b-4e6f-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/18.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/18.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:11	1275743/1275743	---M--	200	added ('OK')	image/jpeg	etag:%225046a-13775f-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/splash2.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/splash2.jpg	(from http://demo.yosoftware.com/html/berg/index2.html)
21:12:14	37643/37643	---M--	200	added ('OK')	image/jpeg	etag:%2250427-930b-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/21.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/21.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:15	49735/49735	---M--	200	added ('OK')	image/jpeg	etag:%225041e-c247-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/3.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/3.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:16	32413/32413	---M--	200	added ('OK')	image/jpeg	etag:%2250425-7e9d-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/23.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/23.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:19	15358/15358	---M--	200	added ('OK')	image/jpeg	etag:%2250433-3bfe-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/25.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/25.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:20	38020/38020	---M--	200	added ('OK')	image/jpeg	etag:%2250418-9484-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/19.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/19.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:22	43422/43422	---M--	200	added ('OK')	image/jpeg	etag:%2250422-a99e-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/24.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/24.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:26	44615/44615	---M--	200	added ('OK')	image/jpeg	etag:%2250413-ae47-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/20.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/20.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:28	48000/48000	---M--	200	added ('OK')	image/jpeg	etag:%225041f-bb80-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/15.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/15.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:32	60599/60599	---M--	200	added ('OK')	image/jpeg	etag:%2250416-ecb7-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/8.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/8.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:36	47501/47501	---M--	200	added ('OK')	image/jpeg	etag:%2250434-b98d-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/17.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/17.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:36	24059/24059	---M--	200	added ('OK')	image/jpeg	etag:%2250424-5dfb-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/27.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/27.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:39	81255/81255	---M--	200	added ('OK')	image/jpeg	etag:%2250429-13d67-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/4.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/4.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:40	19581/19581	---M--	200	added ('OK')	image/jpeg	etag:%2250426-4c7d-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/29.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/29.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:40	19367/19367	---M-Z	200	added ('OK')	text/html	etag:%224696b-4ba7-500e545f8d740%22	http://demo.yosoftware.com/html/berg/reservation.html	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/reservation.html	(from http://demo.yosoftware.com/html/berg/index.html)
21:12:40	17185/17185	---M-Z	200	added ('OK')	text/html	etag:%224694e-4321-500e545f8d740%22	http://demo.yosoftware.com/html/berg/cart.html	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/cart.html	(from http://demo.yosoftware.com/html/berg/shop.html)
21:12:40	18776/18776	---M-Z	200	added ('OK')	text/html	etag:%224696f-4958-500e545f8d740%22	http://demo.yosoftware.com/html/berg/product.html	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/product.html	(from http://demo.yosoftware.com/html/berg/shop.html)
21:12:41	26332/26332	---M--	200	added ('OK')	image/jpeg	etag:%2250432-66dc-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/30.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/30.jpg	(from http://demo.yosoftware.com/html/berg/menu.html)
21:12:49	55207/55207	---M--	200	added ('OK')	image/jpeg	etag:%2250414-d7a7-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/food/9.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/food/9.jpg	(from http://demo.yosoftware.com/html/berg/shop.html)
21:12:58	106865/106865	---M--	200	added ('OK')	image/jpeg	etag:%2250439-1a171-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/blog/blog2.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/blog/blog2.jpg	(from http://demo.yosoftware.com/html/berg/gallery.html)
21:13:00	120541/120541	---M--	200	added ('OK')	image/jpeg	etag:%225043e-1d6dd-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/blog/blog1.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/blog/blog1.jpg	(from http://demo.yosoftware.com/html/berg/gallery.html)
21:13:04	87926/87926	---M--	200	added ('OK')	image/jpeg	etag:%225044a-15776-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/blog/blog4.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/blog/blog4.jpg	(from http://demo.yosoftware.com/html/berg/gallery.html)
21:13:19	128080/128080	---M--	200	added ('OK')	image/jpeg	etag:%2250450-1f450-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/blog/blog5.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/blog/blog5.jpg	(from http://demo.yosoftware.com/html/berg/gallery.html)
21:13:21	1767454/1767454	---M--	200	added ('OK')	image/jpeg	etag:%225045c-1af81e-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/splash.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/splash.jpg	(from http://demo.yosoftware.com/html/berg/index2.html)
21:13:33	201288/201288	---M--	200	added ('OK')	image/jpeg	etag:%2250440-31248-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/blog/blog6.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/blog/blog6.jpg	(from http://demo.yosoftware.com/html/berg/gallery.html)
21:13:33	2694/2694	---M-Z	200	added ('OK')	text/html	etag:%224697f-a86-500e545f8d740%22	http://demo.yosoftware.com/html/berg/gallery-content-2.html	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/gallery-content-2.html	(from http://demo.yosoftware.com/html/berg/gallery.html)
21:13:39	218532/218532	---M--	200	added ('OK')	image/jpeg	etag:%225044e-355a4-500e545f8d740%22	http://demo.yosoftware.com/html/berg/img/demo/blog/blog7.jpg	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/img/demo/blog/blog7.jpg	(from http://demo.yosoftware.com/html/berg/gallery.html)
21:13:41	30581/30581	---M-Z	200	added ('OK')	application/javascript	etag:%2246961-7775-500e545f8d740%22	http://demo.yosoftware.com/html/berg/js/jquery.velocity.min.js	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/js/jquery.velocity.min.js	(from http://demo.yosoftware.com/html/berg/index.html)
21:13:47	35514/35514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e962-8aba-500e545f8d740%22	http://demo.yosoftware.com/html/berg/fonts/simple-line-icons/fonts/Simple-Line-Icons.eot?	C:/My%20Web%20Sites/ducan2/demo.yosoftware.com/html/berg/fonts/simple-line-icons/fonts/Simple-Line-Iconsd41d.eot	(from http://demo.yosoftware.com/html/berg/css/custom.css)
